RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
97,0,2/1/2010,ADESA,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,PURPLE,AUTO,1,Alloy,74026,AMERICAN,LARGE TRUCK,CHRYSLER,6964,8498,10836,12389,8132,9370,11798,13307,NULL,NULL,19638,33619,FL,10200,0,920
98,1,2/8/2010,ADESA,2002,8,FORD,MUSTANG V6,Bas,2D COUPE,WHITE,AUTO,1,Alloy,64822,AMERICAN,SPORTS,FORD,3442,4419,6382,7874,4347,5324,7185,8419,NULL,NULL,5546,33619,FL,6100,0,1028
99,0,2/8/2010,ADESA,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,PURPLE,AUTO,1,Alloy,80491,AMERICAN,LARGE TRUCK,CHRYSLER,6601,8123,10917,12227,7456,9222,11374,12791,NULL,NULL,5546,33619,FL,9400,0,983
100,0,2/8/2010,ADESA,2005,5,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,RED,AUTO,2,Covers,85003,AMERICAN,VAN,FORD,4645,5384,8601,9504,4645,6079,7487,9288,NULL,NULL,5546,33619,FL,5600,0,1633
101,0,2/8/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2,Covers,65711,AMERICAN,MEDIUM,CHRYSLER,5039,6214,8160,9556,5418,6429,8649,9719,NULL,NULL,19638,33619,FL,4700,0,1215
102,0,2/8/2010,ADESA,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 5.7L SLT,GREY,AUTO,1,Alloy,56064,AMERICAN,LARGE TRUCK,CHRYSLER,9202,11302,13865,15718,9922,12211,14344,16829,NULL,NULL,19638,33619,FL,11300,0,754
103,0,2/8/2010,ADESA,2006,4,CHRYSLER,300,Bas,4D SEDAN,BLACK,AUTO,2,Covers,62230,AMERICAN,SPECIALTY,CHRYSLER,9090,10656,13016,14681,10119,11611,14134,15616,NULL,NULL,5546,33619,FL,10100,0,1215
104,0,2/8/2010,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,WHITE,AUTO,2,Covers,62190,OTHER ASIAN,MEDIUM,OTHER,5207,5979,8864,10179,5406,6277,8550,9832,NULL,NULL,19638,33619,FL,5400,0,533
105,0,2/8/2010,ADESA,2005,5,DODGE,DURANGO 2WD V6,ST,4D SUV 3.7L,RED,AUTO,2,Covers,67426,AMERICAN,MEDIUM SUV,CHRYSLER,7224,8875,10726,12073,7790,9457,11442,12995,NULL,NULL,19638,33619,FL,9400,0,1118
106,0,2/8/2010,ADESA,2004,6,FORD,EXPEDITION 2WD V8,XLS,4D SUV 4.6L XLS,WHITE,AUTO,1,Alloy,75806,AMERICAN,LARGE SUV,FORD,7512,9026,11459,13719,7817,9222,10733,12322,NULL,NULL,5546,33619,FL,8600,0,1038
107,0,2/15/2010,ADESA,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,88991,AMERICAN,LARGE,GM,4343,5452,7626,8987,4352,5620,7033,8788,NULL,NULL,5546,33619,FL,5900,0,2152
108,0,2/15/2010,ADESA,2007,3,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L FFV BIG HORN,RED,AUTO,1,Alloy,89849,AMERICAN,LARGE TRUCK,CHRYSLER,12075,14451,16932,18439,15107,17357,19483,21861,NULL,NULL,19638,33619,FL,9900,0,983
109,0,2/15/2010,ADESA,2006,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,BLUE,AUTO,1,Alloy,81338,AMERICAN,MEDIUM SUV,GM,8890,10815,13062,14346,9240,11797,13807,16073,NULL,NULL,19638,33619,FL,7900,0,1243
110,0,2/15/2010,ADESA,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,80077,AMERICAN,MEDIUM,GM,4858,5975,8286,9224,5142,6428,8237,9760,NULL,NULL,5546,33619,FL,6600,0,1373
111,0,2/15/2010,ADESA,2002,8,OLDSMOBILE,ALERO 4C,GL,4D SEDAN GL1,BROWN,AUTO,2,Covers,77233,AMERICAN,MEDIUM,GM,2072,2862,5511,7612,2099,3193,4617,5559,NULL,NULL,5546,33619,FL,4600,0,1806
112,0,2/15/2010,ADESA,2005,5,FORD,MUSTANG V6,Bas,2D COUPE,RED,AUTO,1,Alloy,66681,AMERICAN,SPORTS,FORD,8153,9182,11607,12883,8348,9174,11330,12474,NULL,NULL,5546,33619,FL,9500,0,728
113,0,2/15/2010,ADESA,2001,9,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,SILVER,AUTO,2,Covers,82526,AMERICAN,VAN,CHRYSLER,2698,3378,5581,6302,3050,3799,5678,6541,NULL,NULL,5546,33619,FL,5200,0,2063
114,0,2/22/2010,ADESA,2007,3,TOYOTA,CAMRY V6,LE,4D SEDAN LE,BLUE,AUTO,2,Covers,81930,TOP LINE ASIAN,MEDIUM,OTHER,10573,12032,16795,17453,10472,11521,15961,16874,NULL,NULL,20928,33619,FL,9700,0,594
115,0,2/22/2010,ADESA,2006,4,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L ADVENTURER,SILVER,AUTO,1,Alloy,74131,AMERICAN,MEDIUM SUV,CHRYSLER,10883,12166,15402,16556,9100,11639,13748,15980,NULL,NULL,20928,33619,FL,10600,0,1389
116,0,2/22/2010,ADESA,2003,7,HYUNDAI,SONATA V6,Bas,4D SEDAN,WHITE,AUTO,2,Covers,72417,OTHER ASIAN,MEDIUM,OTHER,3115,4152,6003,7037,3064,3856,5969,6667,NULL,NULL,5546,33619,FL,5100,0,1103
117,0,2/22/2010,ADESA,2007,3,DODGE,MAGNUM V6,SE,WAGON 2.7L,BLUE,AUTO,2,Covers,64118,AMERICAN,SPECIALTY,CHRYSLER,8549,9808,12845,14134,8794,9910,12990,14001,NULL,NULL,20928,33619,FL,10100,0,1215
118,0,2/22/2010,ADESA,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,SILVER,AUTO,1,Alloy,71423,AMERICAN,MEDIUM SUV,GM,7174,8314,10657,11866,7672,8960,10866,12399,NULL,NULL,19064,33619,FL,8800,0,1389
119,0,2/22/2010,ADESA,2004,6,CHEVROLET,IMPALA,Bas,4D SEDAN,MAROON,AUTO,2,Covers,64650,AMERICAN,LARGE,GM,3898,4943,6977,8501,4102,5333,6923,8206,NULL,NULL,5546,33619,FL,6800,0,1703
120,0,2/22/2010,ADESA,2005,5,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,85388,AMERICAN,MEDIUM,CHRYSLER,3689,4605,6809,7730,4108,5183,7356,8535,NULL,NULL,5546,33619,FL,5000,0,1243
121,0,2/22/2010,ADESA,2004,6,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,BLUE,AUTO,2,Covers,95443,AMERICAN,COMPACT,GM,2953,3810,6832,8814,2761,3702,5849,7843,NULL,NULL,5546,33619,FL,4300,0,1341
122,0,2/22/2010,ADESA,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LT,SILVER,AUTO,1,Alloy,69337,AMERICAN,MEDIUM,GM,6627,7770,10753,11777,5671,6870,9349,11038,NULL,NULL,20928,33619,FL,6500,0,728
123,0,2/22/2010,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,2,Covers,46563,OTHER ASIAN,MEDIUM,OTHER,5398,6221,8847,10041,5244,6134,8632,9665,NULL,NULL,20928,33619,FL,6100,0,482
124,0,2/22/2010,ADESA,2004,6,JEEP,LIBERTY 2WD 4C,Spo,4D SUV SPORT,SILVER,MANUAL,1,Alloy,84905,AMERICAN,SMALL SUV,CHRYSLER,4033,4598,6925,7683,5016,5582,8166,8938,NULL,NULL,5546,33619,FL,5400,0,723
125,0,2/22/2010,ADESA,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,71062,AMERICAN,LARGE,GM,7939,9414,11525,13317,8305,10003,11625,13681,NULL,NULL,20928,33619,FL,8200,0,1974
126,0,2/22/2010,ADESA,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,80999,AMERICAN,LARGE,GM,7058,8082,10569,11668,7476,8507,10586,11882,NULL,NULL,5546,33619,FL,7900,0,2152
127,0,2/22/2010,ADESA,2007,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,BLUE,AUTO,1,Alloy,66545,AMERICAN,VAN,CHRYSLER,9693,12057,13671,15991,11871,14671,15959,18815,NULL,NULL,20928,33619,FL,7800,0,1411
128,0,2/22/2010,ADESA,2004,6,SATURN,ION,1,4D SEDAN LEVEL 1,RED,MANUAL,1,Alloy,67785,AMERICAN,MEDIUM,GM,3103,3790,5925,6671,2395,3388,5220,6301,NULL,NULL,20928,33619,FL,4400,0,728
129,0,2/22/2010,ADESA,2007,3,MAZDA,MAZDA6,i,4D SEDAN I,MAROON,AUTO,1,Alloy,71952,OTHER ASIAN,MEDIUM,OTHER,9653,10778,13469,14600,9983,11249,13424,14541,NULL,NULL,20928,33619,FL,7500,0,1272
130,0,3/1/2010,ADESA,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,GREEN,AUTO,1,Alloy,70741,AMERICAN,MEDIUM,GM,7146,8382,10398,12048,6635,7866,10354,11480,NULL,NULL,19638,33619,FL,6900,0,1272
131,0,3/1/2010,ADESA,2003,7,TOYOTA,CAMRY 4C,LE,4D SEDAN LE,BLUE,AUTO,2,Covers,94318,TOP LINE ASIAN,MEDIUM,OTHER,5825,6662,8859,9966,5559,6539,8491,10252,NULL,NULL,5546,33619,FL,7100,0,920
132,0,3/1/2010,ADESA,2005,5,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,BLACK,AUTO,1,Alloy,69440,AMERICAN,CROSSOVER,FORD,7173,8568,11024,12342,6265,7963,9679,11315,NULL,NULL,5546,33619,FL,8600,0,1313
133,0,3/1/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,54268,AMERICAN,MEDIUM,FORD,3739,4624,7003,8485,3717,4782,6631,7823,NULL,NULL,5546,33619,FL,5200,0,754
134,1,3/1/2010,ADESA,2003,7,SATURN,L SERIES,L20,4D SEDAN L200,BLUE,AUTO,NULL,NULL,59072,AMERICAN,MEDIUM,GM,3458,4653,6222,7512,3458,4653,6222,7512,NULL,NULL,19638,33619,FL,5100,0,1469
135,0,3/1/2010,ADESA,2004,6,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,SILVER,AUTO,2,Covers,86028,OTHER ASIAN,MEDIUM,OTHER,5069,6199,8142,9173,4001,4958,6630,7704,NULL,NULL,5546,33619,FL,6300,0,594
136,0,3/1/2010,ADESA,2004,6,JEEP,LIBERTY 2WD V6,Lim,4D SUV LIMITED,RED,AUTO,1,Alloy,64677,AMERICAN,SMALL SUV,CHRYSLER,7102,8063,12790,14520,7139,8084,12944,14657,NULL,NULL,19638,33619,FL,8500,0,630
137,0,3/1/2010,ADESA,2003,7,FORD,TAURUS,SE,4D SEDAN SE,BLUE,AUTO,1,Alloy,68874,AMERICAN,MEDIUM,FORD,2974,3997,5798,6935,2811,3840,5432,6811,NULL,NULL,5546,33619,FL,4100,0,1125
138,1,3/1/2010,ADESA,2003,7,FORD,FOCUS,SE,4D WAGON,GREEN,AUTO,1,Alloy,64554,AMERICAN,COMPACT,FORD,3129,4254,5786,6924,2902,3721,5946,6848,NULL,NULL,19638,33619,FL,5300,0,1320
139,0,3/1/2010,ADESA,2005,5,MAZDA,MAZDA3,s,5D SEDAN GS,GREY,MANUAL,1,Alloy,73988,OTHER ASIAN,MEDIUM,OTHER,8028,9851,11138,12800,5758,7668,9388,12501,NULL,NULL,19638,33619,FL,7135,0,1038
140,0,3/1/2010,ADESA,2006,4,SUZUKI,FORENZA,,4D SEDAN,WHITE,MANUAL,2,Covers,23881,OTHER ASIAN,MEDIUM,OTHER,4325,5406,7860,9824,4165,5171,7855,9752,NULL,NULL,19638,33619,FL,6200,0,462
141,0,3/1/2010,ADESA,2007,3,SUZUKI,RENO,,4D SEDAN,SILVER,AUTO,2,Covers,50532,OTHER ASIAN,COMPACT,OTHER,5660,6628,8872,9711,5129,5987,8166,9532,NULL,NULL,19638,33619,FL,5600,0,505
142,1,3/1/2010,ADESA,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,60554,AMERICAN,LARGE,GM,4690,5796,7488,9182,4340,5590,7370,9073,NULL,NULL,19638,33619,FL,6200,0,1703
143,0,3/1/2010,ADESA,2003,7,FORD,EXPEDITION 2WD V8,Edd,4D SUV 4.6L EDDIE BAUER,WHITE,AUTO,1,Alloy,91558,AMERICAN,LARGE SUV,FORD,8630,9792,11589,12358,7889,8989,10529,11868,NULL,NULL,5546,33619,FL,9800,0,1497
144,1,3/1/2010,ADESA,2001,9,FORD,EXPEDITION 2WD V8,Edd,4D SUV 5.4L EDDIE BAUER,RED,AUTO,1,Alloy,63377,AMERICAN,LARGE SUV,FORD,4769,6001,8035,9312,5199,6557,8239,9329,NULL,NULL,5546,33619,FL,8300,0,1223
145,0,3/1/2010,ADESA,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L,RED,AUTO,1,Alloy,59391,AMERICAN,LARGE TRUCK,CHRYSLER,4526,5582,8143,9500,4446,5621,7944,9710,NULL,NULL,5546,33619,FL,7600,0,505
146,0,3/1/2010,ADESA,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,AUTO,2,Covers,44367,OTHER ASIAN,MEDIUM,OTHER,6132,7138,9678,10778,6238,7267,9580,10269,NULL,NULL,19638,33619,FL,6300,0,482
147,0,3/1/2010,ADESA,2005,5,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,SILVER,AUTO,2,Covers,44515,AMERICAN,MEDIUM,CHRYSLER,4198,5200,7936,9366,3537,4588,6867,7598,NULL,NULL,19638,33619,FL,6100,0,834
148,0,3/8/2010,ADESA,2001,9,OLDSMOBILE,SILHOUETTE,GL,4D MINIVAN EXT 3.4L GLS,GOLD,AUTO,1,Alloy,83238,AMERICAN,VAN,GM,2752,3533,5427,6472,2422,3382,4996,6209,NULL,NULL,5546,33619,FL,5100,0,5392
149,0,3/8/2010,ADESA,2002,8,FORD,ESCAPE 4WD V6,XLT,4D CUV 3.0L XLT,SILVER,AUTO,1,Alloy,92532,AMERICAN,SMALL SUV,FORD,4934,6104,8163,9495,4711,6099,7832,8899,NULL,NULL,5546,33619,FL,6400,0,1930
150,0,3/8/2010,ADESA,2007,3,KIA,OPTIMA 4C,EX,4D SEDAN,SILVER,AUTO,2,Covers,68165,OTHER ASIAN,MEDIUM,OTHER,7151,7576,10339,10720,6603,8038,10146,11314,NULL,NULL,19638,33619,FL,7300,0,728
151,0,3/8/2010,ADESA,2004,6,CHRYSLER,SEBRING 4C,LX,4D SEDAN,GREEN,AUTO,1,Alloy,87775,AMERICAN,MEDIUM,CHRYSLER,3667,4575,7778,9704,3405,4554,6526,7858,NULL,NULL,5546,33619,FL,4600,0,1243
152,0,3/8/2010,ADESA,2001,9,FORD,MUSTANG V6,Bas,2D COUPE,BLUE,AUTO,1,Alloy,86414,AMERICAN,SPORTS,FORD,3506,4235,6110,7610,3291,4384,5450,6965,NULL,NULL,5546,33619,FL,5800,0,1153
153,0,3/8/2010,ADESA,2006,4,SATURN,ION,3,4D SEDAN LEVEL 3,BLACK,AUTO,1,Alloy,36142,AMERICAN,MEDIUM,GM,6587,7595,10777,12426,5764,7390,8822,10021,NULL,NULL,19638,33619,FL,6300,0,582
154,0,3/8/2010,ADESA,2004,6,DODGE,NEON,SE,4D SEDAN,RED,AUTO,2,Covers,80788,AMERICAN,COMPACT,CHRYSLER,3122,3900,5852,6804,2747,3591,5832,6856,NULL,NULL,5546,33619,FL,4100,0,723
155,0,3/8/2010,ADESA,2005,5,FORD,FIVE HUNDRED,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,93346,AMERICAN,LARGE,FORD,5880,7345,9368,10988,6149,7671,9643,11618,NULL,NULL,5546,33619,FL,6600,0,1774
156,1,3/8/2010,ADESA,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2,Covers,73963,AMERICAN,MEDIUM,CHRYSLER,6261,7204,9489,10598,6057,7034,9404,10479,NULL,NULL,19638,33619,FL,6400,0,1389
157,0,3/8/2010,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,WHITE,AUTO,2,Covers,68183,OTHER ASIAN,MEDIUM,OTHER,5410,6307,8517,9424,4803,5718,8330,9182,NULL,NULL,19638,33619,FL,6600,0,533
158,0,3/15/2010,ADESA,2005,5,CHRYSLER,300,Tou,4D SEDAN,SILVER,AUTO,1,Alloy,64839,AMERICAN,SPECIALTY,CHRYSLER,8725,10093,11793,13975,8113,9737,11232,13214,NULL,NULL,5546,33619,FL,10400,0,1215
159,0,3/15/2010,ADESA,2002,8,FORD,RANGER PICKUP 2WD V6,Edg,2D EXT CAB 3.0L EDGE,YELLOW,MANUAL,1,Alloy,75484,AMERICAN,SMALL TRUCK,FORD,4661,5666,7917,9071,4871,6061,8005,9312,NULL,NULL,5546,33619,FL,7100,0,869
160,0,3/15/2010,ADESA,2004,6,FORD,FOCUS,ZTW,4D WAGON ZTW,GREY,AUTO,1,Alloy,59287,AMERICAN,COMPACT,FORD,2734,3778,6025,6932,3426,4203,6445,7413,NULL,NULL,19638,33619,FL,6100,0,920
161,0,3/15/2010,ADESA,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,RED,AUTO,2,Covers,63151,AMERICAN,MEDIUM,GM,6843,7845,10022,10942,6702,7845,10656,12473,NULL,NULL,19638,33619,FL,7100,0,923
162,0,3/15/2010,ADESA,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,WHITE,AUTO,1,Alloy,46695,AMERICAN,LARGE TRUCK,CHRYSLER,8578,10148,12893,14347,9020,11168,13252,15018,NULL,NULL,19638,33619,FL,11700,0,693
163,0,3/15/2010,ADESA,2003,7,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,GOLD,AUTO,1,Alloy,58897,AMERICAN,LARGE,GM,4055,4911,6993,8196,3977,5225,7028,8562,NULL,NULL,5546,33619,FL,6500,0,1800
164,0,3/15/2010,ADESA,2005,5,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,WHITE,AUTO,2,Covers,65363,AMERICAN,MEDIUM SUV,CHRYSLER,8086,9459,12214,13414,8130,9945,11827,13735,NULL,NULL,19638,33619,FL,10500,0,1215
165,0,3/15/2010,ADESA,2002,8,FORD,ESCAPE 4WD V6,XLT,4D CUV 3.0L XLT,BLUE,AUTO,1,Alloy,75237,AMERICAN,SMALL SUV,FORD,4783,5936,7949,9458,4933,6166,8119,9322,NULL,NULL,19638,33619,FL,6600,0,1689
166,0,3/15/2010,ADESA,2006,4,FORD,TAURUS,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,85042,AMERICAN,MEDIUM,FORD,4872,5998,8066,9358,4634,5985,7910,9367,NULL,NULL,19638,33619,FL,4600,0,983
167,0,3/15/2010,ADESA,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,87701,AMERICAN,LARGE,GM,7477,8519,10588,11897,6815,8103,10210,11597,NULL,NULL,19638,33619,FL,7200,0,2152
168,0,3/22/2010,ADESA,2003,7,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,GREY,AUTO,1,Alloy,92816,AMERICAN,MEDIUM SUV,GM,6120,7431,10195,11755,5770,6795,9406,10590,NULL,NULL,19638,33619,FL,7700,0,1641
169,0,3/22/2010,ADESA,2003,7,SATURN,L SERIES,L20,4D SEDAN L200,WHITE,AUTO,2,Covers,97221,AMERICAN,MEDIUM,GM,3666,4925,6135,7515,2879,3872,6339,7096,NULL,NULL,5546,33619,FL,4600,0,2074
170,0,3/22/2010,ADESA,2005,5,HYUNDAI,ACCENT,GLS,4D SEDAN GLS,WHITE,AUTO,2,Covers,73726,OTHER ASIAN,COMPACT,OTHER,3295,4183,6362,7066,2946,4098,6044,7087,NULL,NULL,5546,33619,FL,4100,0,920
171,0,3/22/2010,ADESA,2005,5,CHEVROLET,UPLANDER FWD V6,Bas,PASSENGER EXT 3.5L,GOLD,AUTO,2,Covers,47550,AMERICAN,VAN,GM,5785,7168,8927,10598,4844,6215,8367,9704,NULL,NULL,19638,33619,FL,7800,0,1398
172,0,3/22/2010,ADESA,2004,6,DODGE,STRATUS V6,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,63079,AMERICAN,MEDIUM,CHRYSLER,3309,4502,6242,7444,2491,3321,5275,6188,NULL,NULL,5546,33619,FL,4600,0,1215
173,0,3/22/2010,ADESA,2004,6,HYUNDAI,ELANTRA,GLS,4D SEDAN,WHITE,AUTO,2,Covers,64064,OTHER ASIAN,MEDIUM,OTHER,3593,4660,8268,10724,3388,4327,6468,7390,NULL,NULL,19638,33619,FL,5000,0,533
174,0,3/22/2010,ADESA,2003,7,FORD,MUSTANG V6,Bas,2D COUPE,SILVER,AUTO,1,Alloy,88027,AMERICAN,SPORTS,FORD,4871,5850,7772,9267,4675,5734,7808,8614,NULL,NULL,5546,33619,FL,5700,0,1153
175,0,3/22/2010,ADESA,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,RED,AUTO,2,Covers,82164,OTHER ASIAN,MEDIUM,OTHER,4016,4841,7038,8270,3750,4586,6591,8060,NULL,NULL,5546,33619,FL,5600,0,594
176,0,3/22/2010,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,AUTO,2,Covers,84763,AMERICAN,COMPACT,GM,5528,6586,8470,9913,5018,6035,8371,9223,NULL,NULL,5546,33619,FL,5900,0,853
177,0,3/22/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,52113,AMERICAN,MEDIUM,FORD,3851,4867,6936,8434,3616,4846,6893,7899,NULL,NULL,5546,33619,FL,5600,0,754
178,0,3/22/2010,ADESA,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,49893,AMERICAN,MEDIUM,CHRYSLER,6269,7271,9403,10570,6170,7100,9391,10536,NULL,NULL,19638,33619,FL,6600,0,975
179,0,3/22/2010,ADESA,2003,7,SATURN,ION,3,4D SEDAN LEVEL 3,MAROON,AUTO,1,Alloy,92782,AMERICAN,MEDIUM,GM,3741,4678,6368,7630,3320,4417,6086,7422,NULL,NULL,5546,33619,FL,4700,0,1209
180,0,3/22/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,46001,AMERICAN,MEDIUM,CHRYSLER,5551,6699,8670,9829,5130,6125,8318,9436,NULL,NULL,19638,33619,FL,6500,0,975
181,1,3/29/2010,ADESA,2004,6,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.8L,GREY,AUTO,2,Covers,62990,AMERICAN,LARGE TRUCK,GM,6217,7767,10090,11805,5309,6694,8983,11326,NULL,NULL,19619,33619,FL,8300,0,1020
182,1,3/29/2010,ADESA,2004,6,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,SILVER,AUTO,1,Alloy,78992,AMERICAN,MEDIUM SUV,FORD,6702,7909,9788,11066,6659,7961,10137,11356,NULL,NULL,19619,33619,FL,8300,0,1155
183,0,3/29/2010,ADESA,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,64458,AMERICAN,MEDIUM,GM,6874,8064,10059,11482,6635,7866,10354,11480,NULL,NULL,19619,33619,FL,7400,0,1118
184,1,3/29/2010,ADESA,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,60522,AMERICAN,MEDIUM,CHRYSLER,4196,5053,7137,8089,3534,4563,6998,9035,NULL,NULL,19619,33619,FL,5900,0,1215
185,1,3/29/2010,ADESA,2002,8,BUICK,PARK AVENUE,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,73725,AMERICAN,LARGE,GM,4862,6216,8540,10127,5500,7139,8546,9974,NULL,NULL,19619,33619,FL,5900,0,2274
186,0,3/29/2010,ADESA,2006,4,MITSUBISHI,ENDEAVOR FWD,LS,4D SPORT UTILITY LS,WHITE,AUTO,1,Alloy,71214,OTHER ASIAN,MEDIUM SUV,OTHER,8857,10225,12523,13812,8015,9071,11488,12783,NULL,NULL,5546,33619,FL,8000,0,569
187,0,3/29/2010,ADESA,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,60530,AMERICAN,MEDIUM,CHRYSLER,4196,5053,7137,8089,3242,4180,6736,7809,NULL,NULL,19619,33619,FL,6300,0,1215
188,0,3/29/2010,ADESA,2005,5,FORD,TAURUS,SEL,4D SEDAN SEL FFV,SILVER,AUTO,1,Alloy,66695,AMERICAN,MEDIUM,FORD,4668,5538,7714,8713,3566,4775,6591,8258,NULL,NULL,19619,33619,FL,6000,0,825
189,0,3/29/2010,ADESA,2006,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,WHITE,AUTO,1,Alloy,89030,AMERICAN,LARGE,FORD,7807,9690,11179,13113,7329,9281,11271,13405,NULL,NULL,5546,33619,FL,7700,0,1633
190,0,3/29/2010,ADESA,2006,4,KIA,SPECTRA,EX,4D SEDAN,BLUE,AUTO,2,Covers,36425,OTHER ASIAN,MEDIUM,OTHER,5017,6174,7981,8825,5728,6705,8620,9518,NULL,NULL,5546,33619,FL,6500,0,462
191,0,3/29/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,GREY,AUTO,1,Alloy,58823,AMERICAN,MEDIUM,FORD,4346,5727,7345,8929,3787,4908,7728,10015,NULL,NULL,19619,33619,FL,5800,0,754
192,0,3/29/2010,ADESA,2005,5,DODGE,MAGNUM V6,SE,WAGON 3.5L,GREY,AUTO,1,Alloy,72592,AMERICAN,SPECIALTY,CHRYSLER,6975,8654,11111,12440,7708,9008,11357,12729,NULL,NULL,5546,33619,FL,9400,0,1389
193,0,3/29/2010,ADESA,2006,4,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,SILVER,AUTO,1,Alloy,79015,AMERICAN,CROSSOVER,CHRYSLER,11290,13198,14310,16387,10137,12403,13394,15388,NULL,NULL,19619,33619,FL,8700,0,1389
194,0,3/29/2010,ADESA,2002,8,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,88667,AMERICAN,MEDIUM,GM,3061,4280,5546,7402,2700,3632,5262,6617,NULL,NULL,5546,33619,FL,3900,0,2712
195,0,3/29/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,58499,AMERICAN,MEDIUM,CHRYSLER,5557,6686,8544,10008,5180,6100,8432,9413,NULL,NULL,5546,33619,FL,6300,0,1086
